source,title,price_brl,url,sold_quantity,rating,reviews,brand,model,query,page,position,is_ad,mlb_id
Mercado Livre Browser,Ssd M.2 2230 Kingston Nv3 Mini 2tb Nvme 4.0,3110.0,https://www.mercadolivre.com.br/ssd-m2-2230-kingston-nv3-mini-2tb-nvme-40/up/MLBU3842470442#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4521369779&sid=search,0,,0,,,ssd nvme,5,17,False,MLB4521369779
Mercado Livre Browser,Ssd Wd Black 1tb Sn8100 M.2 Nvme Pcie Gen5 Gamer Desempenho,2405.0,https://www.mercadolivre.com.br/ssd-wd-black-1tb-sn8100-m2-nvme-pcie-gen5-gamer-desempenho/up/MLBU4136919659#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB7024858794&sid=search,0,,0,,,ssd nvme,5,19,False,MLB7024858794
Mercado Livre Browser,Ssd Samsung 990 Pro M.2 2280 Nvme 1tb Pcie Gen 4.0 X4 Nvme 2.0 Compatível Com Ps5 Cor Preto,1915.0,https://www.mercadolivre.com.br/ssd-samsung-990-pro-m2-2280-nvme-1tb-pcie-gen-40-x4-nvme-20-compativel-com-ps5-cor-preto/p/MLB54122980#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6080251466&sid=search,0,,0,,,ssd nvme,5,20,False,MLB6080251466
Mercado Livre Browser,Ssd M.2 2230 Wd Black Western Digital Sn770m 1tb 1000gb Nvme Wds100t3x0g-00chy0 Velocidade De Leitura 5150mb/s Cor Preto,1999.0,https://www.mercadolivre.com.br/ssd-m2-2230-wd-black-western-digital-sn770m-1tb-1000gb-nvme-wds100t3x0g-00chy0-velocidade-de-leitura-5150mbs-cor-preto/p/MLB37002673#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4047066979&sid=search,100,,0,,,ssd nvme,5,21,False,MLB4047066979
Mercado Livre Browser,Ssd Samsung 9100 Pro 1tb Nvme Gen5 X4 Leitura 14700mb/s Gravação 13300mb/s Mz-vap1t0b/am cor Negro,1957.0,https://www.mercadolivre.com.br/ssd-samsung-9100-pro-1tb-nvme-gen5-x4-leitura-14700mbs-gravaco-13300mbs-mz-vap1t0bam-cor-negro/p/MLB48776376#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=&sid=search,100,,0,,,ssd nvme,5,22,False,MLB48776376
Mercado Livre Browser,Ssd Crucial E100 2tb Pcie Gen4 Nvme M.2 Velocidade 5000 Mb/s Verde,1569.0,https://www.mercadolivre.com.br/ssd-crucial-e100-2tb-pcie-gen4-nvme-m2-velocidade-5000-mbs-verde/up/MLBU3858185922#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6482301908&sid=search,0,,0,,,ssd nvme,5,23,False,MLB6482301908
Mercado Livre Browser,Samsung Ssd 990 Pro M.2 Nvme Pci-e 2tb P/ Pc Gamer,3597.0,https://www.mercadolivre.com.br/samsung-ssd-990-pro-m2-nvme-pcie-2tb-p-pc-gamer/up/MLBU1149502296#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB3646059547&sid=search,0,,0,,,ssd nvme,5,24,False,MLB3646059547
Mercado Livre Browser,Hd 500gb Hard Disk Driver 3.5 - Knup Prateado,148.0,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=eKrFcSv0fr2i4yhamL%2FaQmPyAmSC9jHzCIWRbjrWCVYz2GAejFFVfTMUvBRaDQBUDN%2FmmUkiBtRSSu%2Fm%2FhwWSkz1MiuIrOhw6iDdKT58iv1I9LWiKbvn7VS9hN3WF0knOye9LtrnYCDypeL7tN9dw6U21vBjpQoYAb8pKWrZCcA4tUIaYKkwVbz5D0WFtqq1vspCsVfYtvZfYGamHrr%2BhVdghwCMFh2NQeTNfSq6yfYJdBZfwDWOkPWt5n8daNSCL1ClJ5BpA3vV2r%2B3Oi2b7E4nr3D1WlJcFXfEZj5ge77BYKOCYJhpy%2BldlYU04p7ASgrXg%2FXClBEtSABLBvADogBMc%2FBgzSblJNJt3mpx5jPbshul%2FvbD8TLa6E6%2BSGUhfCdHAJ0yNjEngiz5AA4GCYFsig2qPBwwohANcEUZXEVBHv7LFxVocVPDzr8tgMTp6Qffw4GXDe8Ztvpal3b%2FSSsBCaTiJJLiMN0gz37ocIoqj7VibOOSpPrQfb1oPDUwbZDlm83dWuZmKnJxSYE%2FLbxPwK84ht8Cpe3vYgJh6XgS8ypnX86sCPBSbtwgPcghLPqOiSVGicBkEg1fx9suvqILUEwmZtyvQ2ZyORkxCDPlKMAcM826%2B%2B3CvNlm%2BpqaiekKtdUWOBp0jjyeHLiJUMiW6DL%2BU2o1238BEkkgR5rXRsLPgM87eZKtiKtFsbGHHaBljEqOs%2BqWO2UjbJ2kaorz7v7F1q%2BOx3C2n09fi4ht3W0vS1ydK%2F99jO%2BgQHNHCuVuAWcgkw46DG%2BmXq%2B%2BHG305ZBsCBh39%2BGTeuJzx%2BQVjKbzJDX%2Fw2vqWgtdPMMpif0%2BeCPbHoXBiAtZe1yX%2ByPPEumTQMB9lefH38AVRFOQaPmoYAC3mJw%2BhKF6xJhzBszu5OR5Vn9v7IXHQhHnr4T8VYd2gyDtXN3O4oYc5OtXXBSWyhx358fA2KohSfiQyshyo2uYmdrQ%2B6eJyGTixMbGmVfa8vtm08z4cMLFBA%3D%3D&pdp_filters=item_id%3AMLB6814821202#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU3991539822&backend_model=search-backend&be_origin=backend&search_layout=grid&position=25&type=pad&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6814821202&sid=search,0,,0,,,ssd nvme,5,25,True,MLB6814821202
Mercado Livre Browser,Ssd M.2 Nvme 2280 Kingston 4tb Nv3 Snv3s/4000g Pci-e Gen 4.0,3180.0,https://www.mercadolivre.com.br/ssd-m2-nvme-2280-kingston-4tb-nv3-snv3s4000g-pcie-gen-40/up/MLBU4127023774#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4790071893&sid=search,25,,0,,,ssd nvme,5,28,False,MLB4790071893
Mercado Livre Browser,Ssd Gamer Rise Mode Z Series 1tb Nvme M.2 2280 Preto,949.0,https://www.mercadolivre.com.br/ssd-gamer-rise-mode-z-series-1tb-nvme-m2-2280-preto/p/MLB53263717#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=product&float_highlight=last_units&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4683680215&sid=search,0,,0,,,ssd nvme,5,30,False,MLB4683680215
Mercado Livre Browser,SSD Interno 1TB Patriot P320 M.2 2280 NVMe PCIe Gen3 x4 Preto,899.0,https://www.mercadolivre.com.br/ssd-interno-1tb-patriot-p320-m2-2280-nvme-pcie-gen3-x4-preto/p/MLB52029555#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6258570506&sid=search,25,,0,,,ssd nvme,5,31,False,MLB6258570506
Mercado Livre Browser,Unidade Sólida Ssd Interna Azul Western Digital Sn5000 1 Tb,1708.0,https://www.mercadolivre.com.br/unidade-solida-ssd-interna-azul-western-digital-sn5000-1-tb/p/MLB46633591#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4630980521&sid=search,25,,0,,,ssd nvme,5,32,False,MLB4630980521
Mercado Livre Browser,Ssd M.2 Nvme 500gb Wd Green 0 Pcie 4.0,639.0,https://www.mercadolivre.com.br/ssd-m2-nvme-500gb-wd-green-0-pcie-40/up/MLBU3962553315#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6778178724&sid=search,0,,0,,,ssd nvme,5,33,False,MLB6778178724
Mercado Livre Browser,Hd Ssd 2tb M.2 2280 Nvme Western Digital Green Sn350,2075.0,https://www.mercadolivre.com.br/hd-ssd-2tb-m2-2280-nvme-western-digital-green-sn350/up/MLBU2389529517#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4354074540&sid=search,0,,0,,,ssd nvme,5,34,False,MLB4354074540
Mercado Livre Browser,Ssd M.2 250gb Wdgreen Sn350 2280 Nvme Pci Gen3x4 Wds250g2g0c,539.0,https://www.mercadolivre.com.br/ssd-m2-250gb-wdgreen-sn350-2280-nvme-pci-gen3x4-wds250g2g0c/up/MLBU3811356349#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=product&float_highlight=last_units&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6312716376&sid=search,0,,0,,,ssd nvme,5,35,False,MLB6312716376
Mercado Livre Browser,interno Western Digital SN570 WDS500G3B0C 500GB azul,829.0,https://www.mercadolivre.com.br/interno-western-digital-sn570-wds500g3b0c-500gb-azul/p/MLB19762490#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB5226602650&sid=search,100,,0,,,ssd nvme,5,36,False,MLB5226602650
Mercado Livre Browser,Ssd Kingston Nv3 M2 1tb Nvme 4.0 2280 6000mb/s Snv3 Lacrado,1139.0,https://www.mercadolivre.com.br/ssd-kingston-nv3-m2-1tb-nvme-40-2280-6000mbs-snv3-lacrado/up/MLBU3931945268#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6936348706&sid=search,100,,0,,,ssd nvme,5,37,False,MLB6936348706
Mercado Livre Browser,Ssd M.2 1tb Pcie Gen4x4 Western Digital Sn850x Wd Black Nvme M.2 2280 Wds100t2xhe-00bca0 Velocidade De Leitura Até 7300 Mb/s C/ Dissipador Cor Preto,2899.0,https://www.mercadolivre.com.br/ssd-m2-1tb-pcie-gen4x4-western-digital-sn850x-wd-black-nvme-m2-2280-wds100t2xhe-00bca0-velocidade-de-leitura-ate-7300-mbs-c-dissipador-cor-preto/p/MLB19855111#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=product&float_highlight=last_unit&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB3352918143&sid=search,500,,0,,,ssd nvme,5,38,False,MLB3352918143
Mercado Livre Browser,Patriot SSD Interno M.2 2280 1TB NVMe 1.4 PCIe Gen4x4 P400 Segurança e Velocidade,1189.0,https://www.mercadolivre.com.br/patriot-ssd-interno-m2-2280-1tb-nvme-14-pcie-gen4x4-p400-seguranca-e-velocidade/p/MLB23533605#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB7069525160&sid=search,25,,0,,,ssd nvme,5,39,False,MLB7069525160
Mercado Livre Browser,Ssd Wd Green Sn350 1tb Nvme M.2 Pcie Gen 4 Alta Velocidade,1068.0,https://www.mercadolivre.com.br/ssd-wd-green-sn350-1tb-nvme-m2-pcie-gen-4-alta-velocidade/up/MLBU4136927095#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4807579669&sid=search,0,,0,,,ssd nvme,5,42,False,MLB4807579669
Mercado Livre Browser,Ssd M.2 2280 2tb Wd Green Sn350 Nvme,1975.0,https://www.mercadolivre.com.br/ssd-m2-2280-2tb-wd-green-sn350-nvme/up/MLBU2397794972#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4354146346&sid=search,0,,0,,,ssd nvme,5,43,False,MLB4354146346
Mercado Livre Browser,Ssd M.2 2tb Sandisk Plus Nvme Pcle Gen3 Leitura 3200mbs E Gr,1897.0,https://www.mercadolivre.com.br/ssd-m2-2tb-sandisk-plus-nvme-pcle-gen3-leitura-3200mbs-e-gr/up/MLBU4027171093#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6872881750&sid=search,0,,0,,,ssd nvme,5,44,False,MLB6872881750
Mercado Livre Browser,Hd Ssd Wd Green Sn350 2tb M.2 Pci-e Nvme Gen3,1829.0,https://www.mercadolivre.com.br/hd-ssd-wd-green-sn350-2tb-m2-pcie-nvme-gen3/up/MLBU1114662037#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=product&float_highlight=last_units&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB2911995632&sid=search,50,,0,,,ssd nvme,5,45,False,MLB2911995632
Mercado Livre Browser,Ssd Wd Green Sn350 2tb M.2 Pci-e Nvme Pcie Gen3 8gb/s,1829.0,https://www.mercadolivre.com.br/ssd-wd-green-sn350-2tb-m2-pcie-nvme-pcie-gen3-8gbs/up/MLBU1437307265#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=product&float_highlight=last_units&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4851344186&sid=search,0,,0,,,ssd nvme,5,46,False,MLB4851344186
Mercado Livre Browser,Ssd M.2 2tb Pci-e X4 3200mb/s Nvme Wd Green Sn350 Western,2070.0,https://www.mercadolivre.com.br/ssd-m2-2tb-pcie-x4-3200mbs-nvme-wd-green-sn350-western/up/MLBU2388089156#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4312204862&sid=search,0,,0,,,ssd nvme,5,47,False,MLB4312204862
Mercado Livre Browser,SSD 1TB M.2 2280 NVMe Sandisk Extreme PCIe Gen 4.0 SDSSDX3N-1T00 Velocidade de Leitura até 5150MB/s e Gravação até 4900MB/s Cor Preto,1400.0,https://www.mercadolivre.com.br/ssd-1tb-m2-2280-nvme-sandisk-extreme-pcie-gen-40-sdssdx3n-1t00-velocidade-de-leitura-ate-5150mbs-e-gravaco-ate-4900mbs-cor-preto/p/MLB40283493#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4729010289&sid=search,100,,0,,,ssd nvme,5,48,False,MLB4729010289
Mercado Livre Browser,Ssd M.2 1tb Sandisk Plus Nvme Pcle 3.0 Leitura: 3200mb/s - Sdssda3n-1t00-g26,1461.0,https://www.mercadolivre.com.br/ssd-m2-1tb-sandisk-plus-nvme-pcle-30-leitura-3200mbs--sdssda3n1t00g26/up/MLBU3209238523#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=49&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB5412059228&sid=search,0,,0,,,ssd nvme,5,49,False,MLB5412059228
Mercado Livre Browser,Ssd M.2 1tb Sandisk Plus Nvme 2280,1049.0,https://www.mercadolivre.com.br/ssd-m2-1tb-sandisk-plus-nvme-2280/up/MLBU680932001#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=50&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB3766984055&sid=search,0,,0,,,ssd nvme,5,50,False,MLB3766984055
Mercado Livre Browser,Ssd 1tb M2 Nvme 2280 Sandisk Plus 3200mb/s Sdssda3n-1t00-g26,1148.0,https://www.mercadolivre.com.br/ssd-1tb-m2-nvme-2280-sandisk-plus-3200mbs-sdssda3n1t00g26/up/MLBU3938898760#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=51&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6693597748&sid=search,0,,0,,,ssd nvme,5,51,False,MLB6693597748
Mercado Livre Browser,Ssd Sandisk Plus M.2 Nvme Pcie Gen 3.0 2tb,1915.0,https://www.mercadolivre.com.br/ssd-sandisk-plus-m2-nvme-pcie-gen-30--2tb/up/MLBU3650824575#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=52&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6006026646&sid=search,0,,0,,,ssd nvme,5,52,False,MLB6006026646
Mercado Livre Browser,Ssd Nvme 1 Tb Kingspec Gravação 3400mbs Leitura 3000mbs cor Azul,1150.0,https://www.mercadolivre.com.br/ssd-nvme-1-tb-kingspec-gravaco-3400mbs-leitura-3000mbs-cor-azul/p/MLB24587844#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=53&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6864829444&sid=search,1000,,0,,,ssd nvme,5,53,False,MLB6864829444
Mercado Livre Browser,Ssd M.2 Nvme 1tb Up Gamer Up2000 Preto Interno Pc Videogames,939.0,https://www.mercadolivre.com.br/ssd-m2-nvme-1tb-up-gamer-up2000-preto-interno-pc-videogames/up/MLBU3831371556#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB6415599566&sid=search,0,,0,,,ssd nvme,5,54,False,MLB6415599566
Mercado Livre Browser,Unidade Ssd Fanxiang M.2 7300 Mb/s 1 Tb/2 Tb/4 Tb M.2 Nvme,1188.0,https://www.mercadolivre.com.br/unidade-ssd-fanxiang-m2-7300-mbs-1-tb2-tb4-tb-m2-nvme/up/MLBU4189372884#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=55&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB7062693610&sid=search,0,,0,,,ssd nvme,5,55,False,MLB7062693610
Mercado Livre Browser,Ssd Interno Sandisk Plus M.2 Nvme 500 Gb Gen 3.0 Upgrade Pc,768.0,https://www.mercadolivre.com.br/ssd-interno-sandisk-plus-m2-nvme-500-gb-gen-30-upgrade-pc/up/MLBU4136919465#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=56&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4807599219&sid=search,0,,0,,,ssd nvme,5,56,False,MLB4807599219
Mercado Livre Browser,Ssd M.2 500gb Kingston Nv3 Mini - Nvme - Formato 2230 - Leitura 5.000mb/s - Gravação 3.000mb/s,1647.0,https://www.mercadolivre.com.br/ssd-m2-500gb-kingston-nv3-mini--nvme--formato-2230--leitura-5000mbs--gravacao-3000mbs/up/MLBU4141874717#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=57&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB7030305132&sid=search,0,,0,,,ssd nvme,5,57,False,MLB7030305132
Mercado Livre Browser,Ssd Kingston Nv3 500gb M2 2280 Nvme Pcie 4.0 Gen 4x4 Ultra R,729.0,https://www.mercadolivre.com.br/ssd-kingston-nv3-500gb-m2-2280-nvme-pcie-40-gen-4x4-ultra-r/up/MLBU3826477074#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=58&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4503634251&sid=search,25,,0,,,ssd nvme,5,58,False,MLB4503634251
Mercado Livre Browser,Ssd M.2 256gb Compativel Notebook Asus X512fa Verde,642.0,https://www.mercadolivre.com.br/ssd-m2-256gb-compativel-notebook-asus-x512fa-verde/up/MLBU3948671508#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=59&type=product&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB4655272025&sid=search,0,,0,,,ssd nvme,5,59,False,MLB4655272025
Mercado Livre Browser,SSD m.2 2TB NVMe PCIe Gen 4.0 WD Black SN7100 Western Digital WDS200T4X0E-00CJA0 Velocidade de Leitura Até 7250MB/s e Gravação Até 6900MB/s Internal Gaming 2280 Cor Preto,3025.0,https://www.mercadolivre.com.br/ssd-m2-2tb-nvme-pcie-gen-40-wd-black-sn7100-western-digital-wds200t4x0e-00cja0-velocidade-de-leitura-ate-7250mbs-e-gravaco-ate-6900mbs-internal-gaming-2280-cor-preto/p/MLB48039819#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB5517703996&sid=search,100,,0,,,ssd nvme,6,6,False,MLB5517703996
Mercado Livre Browser,Unidade SSD Kingston Fury Renegade M.2 Nvme+dissipador de calor 2T Ps5,5754.0,https://www.mercadolivre.com.br/unidade-ssd-kingston-fury-renegade-m2-nvmedissipador-de-calor-2t-ps5/p/MLB23508535#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB4819736155&sid=search,500,,0,,,ssd nvme,6,7,False,MLB4819736155
Mercado Livre Browser,"Ssd Samsung 990 Pro M.2 2280 Nvme De 1tb Interface: Pcie Gen 4.0 X4 Leitura Sequencial Até 7.450 Mb/s ,gravação Sequencial Até 6.900 Mb/s Cor Preto",2367.0,https://www.mercadolivre.com.br/ssd-samsung-990-pro-m2-2280-nvme-de-1tb-interface-pcie-gen-40-x4-leitura-sequencial-ate-7450-mbs-gravaco-sequencial-ate-6900-mbs-cor-preto/p/MLB22433105#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB4819551789&sid=search,100,,0,,,ssd nvme,6,9,False,MLB4819551789
Mercado Livre Browser,Samsung Ssd 990 Pro M.2 Nvme Pci-e 2tb Mz-v9p2t0b/am,3386.0,https://www.mercadolivre.com.br/samsung-ssd-990-pro-m2-nvme-pcie-2tb-mzv9p2t0bam/up/MLBU1149461260#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB3646116237&sid=search,0,,0,,,ssd nvme,6,10,False,MLB3646116237
Mercado Livre Browser,Ssd 2tb M.2 Pci-e 4.0 X4 Gammix S70 Blade Nvme Xpg Adata,3090.0,https://www.mercadolivre.com.br/ssd-2tb-m2-pcie-40-x4-gammix-s70-blade-nvme-xpg-adata/up/MLBU1970248083#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB3247218901&sid=search,0,,0,,,ssd nvme,6,12,False,MLB3247218901
Mercado Livre Browser,Ssd Sandisk Plus 2tb M.2 2280 Pcie Gen3 Nvme + Vendido,2300.0,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=GeMPAuUKV4jQ3hmEOj2ltYYyLQs1IaoUjMYV6L42GfsJb9%2Brqxg4Tlu4lr7oOs2KER7XPPo62IyCiqeUeks7EJaOz0xKTQYmLXT%2BD%2B9DZC2gq%2FnPaj5NKY34TEqhZlNgplaGnL9vwJI1FiWDRJh9iTdY7zg3IOVfz8F7aQh1nD4tTOSnfxQhBcSnmLS4z1OOewFmiB%2BcPKEkMZ93t%2F64yWTFgsdea3SFgowvi5UGnjKExuvdR7nk98BkKN2LFK8fR47X%2BFhl1towqCX3GLE9NDAZx8qco43I5thGwElJVFKh18YerNhHyjGRV4g%2Fuh%2FCelA4n6YaKW8tBl5uthSTjPJx%2FQj6agMS6EJpLXrVu6QG5e4tlpYNCmj3G6uEpGH9OWrvGPIsuuh4dkFmOghzY5QRci4YS1sTXKPHktPMyBPU8vDH%2BOG8DqcUsDiJ5cy6YUl7FMihyeO0Xra5LgLNhhCwe5EbFN2ZYZgAuWBiZLHHFPkCBzX%2BrIeBN6OxoK9DNl2hBobdMfGbHjYkx2O2UWkcjefFZQxKu5%2BiB8eXxPU8va2UzArsu1tZxk0VGWcmNTWi2RTaIGJHhxp0tFKmnGaCHKvi8c19NboltbiA1%2BRwRiGvJL4huqERcbFsAbCkozxNQgT0XkxBwW18jNbn5nZEzy8OoXKXMQ4TQmTzjF0sNckAC0J1BtoIodMvOvUgff4XHdPw%2FO0S7RP94ioD9J4kb75czKVJQK5SFl65wK73v2XJg4Qbjdu63ePcdx%2BKe0zG0ARv8COEkbSataEtb6n8mSlpixZvPket8oOxn1qx%2BThxVaXeUc28%2FuCe17xeR8B7ypIJ6p7qFtGolsDMnaKzzcWWfYLJy7BIj2C2MCotWeb%2F6GYxVWfjjMMxpty8LVXc%2Byo7%2Bydw8PYA09qFC0Iqxzc%2FYv%2BWMN%2FJKWS%2FwDyxzhy%2BgT9IwS0zUhoAD6p74mABPsZZvl9374ZvjLtRverRTXCcDy1yi92mXM0m2GtXTsBYa8AEdT32FHDpctccvluoAEtCnSy05xpo1WaNrSwJ%2Bz1tkP7s4CG%2FRzAw06eOI1UnFZF%2FCHJWEKafsjJh6To0OnNNBg%3D%3D&searchVariation=203609816821&pdp_filters=item_id%3AMLB4752590809#polycard_client=search-desktop&is_advertising=true&searchVariation=203609816821&backend_model=search-backend%3Bfallback_productos-promocionados_reco_of_reco_supple_view_view_reco_of_reco&be_origin=backend&search_layout=grid&position=13&type=pad&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&sid=search,0,,0,,,ssd nvme,6,13,True,
Mercado Livre Browser,"SSD Hiksemi Future Lite, 1024GB, M.2 2280, Pcie 4.0",975.0,https://www.mercadolivre.com.br/ssd-hiksemi-future-lite-1024gb-m2-2280-pcie-40/p/MLB39428689#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB6802927368&sid=search,100,,0,,,ssd nvme,6,17,False,MLB6802927368
Mercado Livre Browser,Ssd Kingston Nv3 1tb Nvme M.2 2280 Pcie 4.0 6000mb/s,1048.0,https://www.mercadolivre.com.br/ssd-kingston-nv3-1tb-nvme-m2-2280-pcie-40-6000mbs/up/MLBU3912050763#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB6658178872&sid=search,100,,0,,,ssd nvme,6,18,False,MLB6658178872
Mercado Livre Browser,Ssd De 1tb Kingston Padrão Nv3 Formato M.2 2280 Nvme 4.0 Gen 6000mb/s,1079.0,https://www.mercadolivre.com.br/ssd-de-1tb-kingston-padrao-nv3-formato-m2-2280-nvme-40-gen-6000mbs/up/MLBU3150376171#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB5371676664&sid=search,500,,0,,,ssd nvme,6,19,False,MLB5371676664
Mercado Livre Browser,Ssd Wd Red Nas Sn700 1tb Nvme M.2 2280 - Wds100t1r0c Cor Vermelho,2399.0,https://www.mercadolivre.com.br/ssd-wd-red-nas-sn700-1tb-nvme-m2-2280-wds100t1r0c-cor-vermelho/p/MLB21568465#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB3751883555&sid=search,100,,0,,,ssd nvme,6,20,False,MLB3751883555
